CODIGO_CONGLOMERADO_CLIENTE,month,VENTA_TOTAL
10061946387,4,789.0260868000001
10061946387,5,-92.1869565
10061946387,7,53.8326087
10061946387,8,743.7965207999996
10061946387,9,61.223478199999995
10061946387,10,86.15217390000002
10061946387,11,661.5698258999998
10061946387,12,30.891304399999996
10062144331,2,914.5521739999998
10062144331,4,180.95652180000002
10062144331,5,391.563826
10062144331,6,217.15652179999998
10062144331,8,578.4747825999999
10062144331,10,692.2130434999999
10062144331,11,209.5278262
10062345239,3,0.00017390000000006012
10062345239,4,139.20730439999997
10062345239,6,139.2
10062345239,7,144.76869569999997
10062345239,8,0.0
10062345239,10,-1.4210854715202004e-14
10062345239,12,144.76869569999997
10062372791,1,513.8217395999999
10062372791,2,190.7891305
10062372791,3,409.82000029999995
10062372791,4,232.89660869999997
10062372791,5,332.9478262999999
10062372791,7,354.2097395
10062372791,8,384.8443478
10062372791,10,418.0217392999999
10062372791,12,506.538261
10062457410,6,84.7782609
10062562663,3,142.043478
10062562663,4,142.043478
10062623441,1,3567.5782609999997
10062623441,2,2415.1434784
10062623441,3,7075.830434900001
10062623441,4,6492.9695652
10062623441,5,7100.113043599999
10062623441,6,872.8739131
10062623441,7,9013.960869900002
10062623441,8,0.0
10062623441,10,5103.1086956
10062623441,11,994.5
10062623441,12,7640.121739299999
10062725821,8,139.20278269999997
10062725821,11,62.30869559999999
10062881602,2,675.3831304
10062881602,4,273.70434800000004
10062881602,5,0.0
10062881602,6,156.591304
10062881602,8,91.8330435
10063094078,1,0.0
10063094078,2,0.0
10063261071,1,18463.295222200002
10063261071,2,15175.717654799999
10063261071,3,11119.358783800002
10063261071,4,17498.942608900004
10063261071,5,8482.116088199995
10063261071,6,8786.747652499998
10063261071,7,11526.850694099998
10063261071,8,15072.451308399992
10063261071,9,19065.681911999993
10063261071,10,9744.006957599995
10063261071,11,7807.966435899996
10063261071,12,12513.099305399996
10064225621,1,1115.6061316000003
10064225621,2,2561.5403483
10064225621,3,1166.9463919000004
10064225621,4,2266.8713061000003
10064225621,5,707.2217399000001
10064225621,6,2477.3663481000003
10064225621,7,1813.6704352000004
10064225621,8,1385.6923925
10064225621,9,2363.6126097
10064225621,10,1556.707825700001
10064225621,11,535.1768261
10064225621,12,2192.2227825999994
10064498270,2,220.56086959999996
10064498270,3,201.4652174
10064498270,4,162.2826088
10064498270,5,133.12173909999999
10064498270,6,194.06504329999999
10064498270,7,397.4939131
10064498270,8,734.6930433
10064498270,9,108.37826090000001
10064608741,1,6353.3347824
10064608741,4,1712.4434781999998
10064608741,7,101.0260869
10064608741,9,5218.5913046000005
10064608741,10,173.5086957
10065409840,1,879.5841739999998
10065409840,2,623.252174
10065409840,4,739.3660871
10065409840,5,1454.2673914000002
10065409840,6,754.1043477999999
10065409840,7,487.0426086
10065409840,9,378.5747827
10065409840,11,1626.8156520000002
10065409840,12,261.2608696
10065421637,9,129.2043478
10065421637,10,-1.4210854715202004e-14
10065561366,9,417.0434780000003
10065612041,1,641.7013910999999
10065612041,2,359.70643499999994
10065612041,3,773.8695656
10065612041,4,60.547826099999995
10065612041,5,505.1725222
10065612041,6,881.6781740999998
10065612041,7,1176.9904346
10065612041,8,494.626087
10065612041,9,1069.6704346999998
10065612041,10,1172.6545212
10065612041,11,179.83756539999996
10065612041,12,164.0347826
10065626131,3,42.2043479
10065626433,1,1224.2572181999997
10065626433,2,886.4786090999997
10065626433,3,165.61600019999997
10065626433,4,278.0286958
10065626433,5,607.612174
10065626433,6,1105.6612177
10065626433,7,52.29130429999999
10065626433,8,868.4523477999999
10065626433,9,755.0488696
10065626433,10,195.47391309999998
10065626433,11,891.9182609999998
10065626433,12,219.63913029999998
10065632531,1,10104.6676524
10065632531,2,8763.1434781
10065632531,3,26927.073913100005
10065632531,4,4777.9869567999995
10065632531,5,19840.6565219
10065632531,6,8386.491304599998
10065632531,7,10378.2565224
10065632531,8,7819.934782700001
10065632531,9,16669.165216699996
10065632531,10,13526.447827000004
10065632531,11,12994.008695700002
10065632531,12,8030.7608697
10065653937,2,1591.8521738
10065734929,1,2905.5433042999994
10065734929,2,771.3729564999999
10065734929,3,1476.0050433
10065734929,4,2109.1106958999994
10065734929,5,1630.7779997000005
10065734929,6,1225.9878262999998
10065734929,7,1733.4481737000006
10065734929,8,1669.8026084000003
10065734929,9,1172.0400001999997
10065734929,10,1183.4240868
10065734929,11,1881.3555656999997
10065734929,12,856.0506955000001
10065751505,1,141.1826087
10065751505,2,361.9173914
10065751505,6,345.78695659999994
10065751505,11,262.5556521
10065896511,1,393.16434789999994
10065896511,2,305.12904369999995
10065896511,3,263.9439128
10065896511,5,296.8652174
10065896511,8,175.0173914
10065896511,9,222.6717392
10065896511,12,333.53478270000005
10065942807,3,142.1347827
10065955305,1,911.4104350000002
10065955305,2,721.6659989000001
10065955305,3,1352.0683473000001
10065955305,4,1875.0878264999997
10065955305,5,531.4652173999999
10065955305,6,783.0326957000001
10065955305,7,99.0739131
10065955305,8,1002.3804348999998
10065955305,9,2007.9304352999989
10065955305,10,599.4939131
10065955305,11,1367.7719134
10065955305,12,321.4086958
10065981071,1,463.57391309999997
10065981071,6,1324.7460871
10065981071,9,790.6043479
10065984879,1,357.60930449999995
10065984879,2,539.8452176
10065984879,3,425.4817392999999
10065984879,4,428.84791270000005
10065984879,5,479.5234786
10065984879,6,553.4330441999998
10065984879,7,223.64347849999996
10065984879,8,1447.4650437999996
10065984879,9,1195.9395656
10065984879,10,331.58782610000003
10065984879,11,1367.5488698000004
10065984879,12,333.2320872
10065991361,1,172.0695652
10065991361,2,2283.9699133
10065991361,3,817.3347826999998
10065991361,4,1173.8373910999999
10065991361,5,422.06956529999997
10065991361,6,1432.7381306999996
10065991361,7,935.2486957999998
10065991361,8,2164.0519998
10065991361,9,1120.7043472999997
10065991361,10,2100.6184347000003
10065991361,11,1018.9434784999999
10065991361,12,1618.7613914
10066128411,1,854.6956522000004
10066128411,2,270.87217369999996
10066128411,3,110.04782610000001
10066128411,4,1019.4043475999999
10066128411,5,79.40869560000002
10066128411,6,633.7921741999999
10066128411,7,578.8765219
10066128411,8,579.7260860000001
10066128411,9,171.249565
10066128411,10,716.7960869999998
10066128411,11,1045.3660873999997
10066128411,12,1021.2391307999997
10066278951,1,372.57513049999994
10066278951,3,158.21478259999998
10066278951,4,416.2959134
10066278951,5,77.57826089999999
10066278951,8,430.31704369999994
10066278951,9,259.9321737
10066278951,12,139.20713049999998
10066379588,1,91.93652170000001
10066379588,7,139.2114781
10066510200,1,2852.157043500001
10066510200,2,769.3333913
10066510200,3,2022.957303600001
10066510200,4,1567.1854784
10066510200,5,2174.2513038999987
10066510200,6,1890.892173400001
10066510200,7,1828.2886967999993
10066510200,8,1322.8010428000005
10066510200,9,1675.7106093000002
10066510200,10,1331.2542603000002
10066510200,11,2375.875825600001
10066510200,12,2177.5589567
10066715014,1,340.5455654
10066715014,2,190.3507828
10066715014,3,465.53478259999997
10066715014,4,417.4053044
10066715014,5,507.5721738
10066715014,6,618.1592177
10066715014,8,187.47234799999998
10066715014,9,528.3599998
10066715014,10,768.6773912999998
10066715014,11,315.3822609
10066751614,1,2194.3026076
10066751614,2,2246.0888692000003
10066751614,4,1319.9626088000002
10066751614,6,233.2999997
10066751614,12,-89.61652169999999
10066828722,11,1331.166956199999
10066851155,2,273.4547823
10066851155,4,301.11913059999995
10066851155,5,44.8869566
10066851155,6,165.595652
10066851155,7,92.62347820000001
10066851155,8,328.9151304
10066851155,9,282.5217392
10066851155,10,195.62034790000004
10066851155,12,310.57999989999996
10066856718,1,410.94347840000006
10066856718,2,923.0304347999995
10066856718,3,287.03826130000004
10066856718,4,214.7752171
10066856718,5,222.49565229999996
10066856718,6,264.0146960999999
10066856718,7,64.61304349999999
10066856718,8,422.61034839999996
10066856718,9,735.6604361999999
10066856718,10,351.0308694
10066856718,11,171.78434859999996
10066856718,12,372.4078262000001
10066866616,1,887.5191311999998
10066866616,2,959.2326088000001
10066866616,3,998.5751299999998
10066866616,4,1036.5982616
10066866616,5,144.16086939999997
10066866616,6,908.3543480999997
10066866616,7,1225.7160010999999
10066866616,8,213.09913039999995
10066866616,9,512.7378263
10066866616,10,774.9853042999997
10066866616,11,1523.3533924999992
10066866616,12,144.35217390000003
10066959380,4,124.12173919999998
10066959380,5,121.77304350000003
10066959380,6,202.94826099999995
10066959380,8,1421.7730439999998
10066959380,9,483.866087
10066959380,10,322.2591306
10066959380,11,732.55
10067083321,1,3076.2986098000006
10067083321,2,3310.4878259000025
10067083321,3,1710.0778262
10067083321,4,1880.7721743999998
10067083321,5,4062.924608400002
10067083321,6,1494.1834781999996
10067083321,7,3952.3057405000013
10067083321,8,4088.2471308999993
10067083321,9,3054.633912999999
10067083321,10,3956.6392181000006
10067083321,11,3071.1218272000006
10067083321,12,3545.5698268999995
10067117081,3,144.30434789999998
10067117081,4,60.4913044
10067117081,5,144.77217389999998
10067117081,6,144.30434789999998
10067117081,12,79.4086956
10067124311,12,985.3130429999999
10067165280,1,1137.2869568
10067165280,2,2338.279567500001
10067165280,3,1275.6495655999997
10067165280,4,3918.598260999999
10067165280,5,2577.4643488000006
10067165280,6,771.7391303999998
10067165280,7,3051.869564700001
10067165280,8,2520.1017394999994
10067165280,9,1297.5360873
10067165280,10,1896.2991315
10067165280,11,1100.7404359000002
10067165280,12,3154.226089100002
10067368725,9,190.1626089
10067369781,1,745.7565217
10067369781,2,3397.001651700002
10067369781,3,4380.617348
10067369781,4,3931.9223915999987
10067369781,5,2531.441739199999
10067369781,6,2787.7860871000003
10067369781,7,2551.265217300001
10067369781,8,3182.468695500001
10067369781,9,1720.5255652
10067369781,10,1246.3886961000005
10067369781,11,4850.4295667
10067369781,12,2711.6271305999985
10067373354,4,261.7521735
10067373354,5,-261.7521735
10067460265,1,2238.7913042000005
10067460265,2,733.3217392000001
10067460265,3,1095.4173913999998
10067460265,4,1646.2913043
10067460265,5,1306.0652171999996
10067460265,6,1243.4365213999997
10067460265,7,572.4521739
10067460265,8,149.2495653
10067460265,9,491.60782600000005
10067460265,10,2028.7947831999988
10067460265,11,1259.3086954999999
10067460265,12,1049.0608694
10067528595,1,763.3309559999994
10067528595,2,375.9773913
10067528595,3,59.643304400000034
10067528595,4,231.09999970000007
10067528595,5,353.8591303
10067528595,6,190.7417389
10067528595,7,97.20869549999999
10067528595,8,204.57234759999994
10067528595,10,69.4834783
10067528595,11,518.1226086
10067528595,12,301.44782620000007
10067592137,1,1327.4304350000002
10067592137,2,4198.7942612
10067592137,3,1236.5873911
10067592137,4,1799.7930443
10067592137,5,2219.4969570000003
10067592137,6,887.1356523000001
10067592137,7,1555.8804347999999
10067592137,8,1818.4495654
10067592137,9,1375.7078263
10067592137,10,941.6926085000001
10067592137,11,2033.6782612999996
10067592137,12,1504.2947828999995
10067647497,1,543.4130436
10067647497,3,1925.0175653000006
10067647497,4,2103.9086952000016
10067647497,5,855.5817394999999
10067647497,6,571.4810434999999
10067647497,7,1655.8391304999998
10067647497,8,184.926087
10067647497,10,280.3897393
10067647497,11,1437.0043476999997
10067647497,12,1286.1269571999999
10067658766,1,14037.686042899992
10067658766,2,26200.429564000002
10067658766,3,21640.867218799976
10067658766,4,18676.794520900003
10067658766,5,11253.606696100005
10067658766,6,16165.106172700005
10067658766,7,18219.240694999993
10067658766,8,14884.510520500007
10067658766,9,16089.84295519998
10067658766,10,31041.776436
10067658766,11,17738.588783199993
10067658766,12,29447.045913999962
10067680141,1,147.66521740000002
10067680141,2,0.0
10067680141,3,1938.1913043999998
10067680141,4,392.1708698
10067680141,5,436.5600000999999
10067680141,7,500.76521749999995
10067680141,8,-3.552713678800501e-15
10067680141,11,0.0
10067731757,1,2250.286955999999
10067731757,2,5586.268698299999
10067731757,3,7963.723479300005
10067731757,4,3572.777218600001
10067731757,5,2606.3791304999986
10067731757,6,2780.5391289999984
10067731757,7,9106.149047000003
10067731757,8,2921.793044099998
10067731757,9,4058.8321746000006
10067731757,10,8862.846611100005
10067731757,11,4026.7582614999983
10067731757,12,9966.274785400008
10067842788,1,510.1652173999999
10067842788,2,281.7678262
10067842788,3,331.1913045
10067842788,5,211.14782619999997
10067842788,6,1570.6248702000003
10067842788,7,171.5
10067842788,9,522.2681739
10067842788,10,808.328
10067842788,11,594.4610435999999
10067945331,1,490.5217391
10067945331,3,200.6608695
10067945331,4,596.7660868
10067945331,5,79.61056549999998
10067945331,7,117.19130439999998
10067945331,8,447.347826
10067945331,9,531.6657391
10067945331,10,192.55652179999998
10067945331,11,182.60869579999996
10067945331,12,495.80869569999993
10067999253,3,175.05913049999998
10067999253,12,134.0869566
10068062379,1,5838.2869582999965
10068062379,2,5885.448001399999
10068062379,3,8311.604348299998
10068062379,4,9830.971132099996
10068062379,5,3661.6121743
10068062379,6,8844.229741999996
10068062379,7,5415.464348400001
10068062379,8,4521.058959699999
10068062379,9,6479.379999899998
10068062379,10,10001.193394000005
10068062379,11,13659.762348899982
10068062379,12,5139.310261900002
10068156179,1,3312.6165217
10068156179,2,10197.197475600002
10068156179,3,2803.448696900001
10068156179,4,2302.7434783
10068156179,5,3854.235826799998
10068156179,6,2311.4286955
10068156179,7,3901.8040006999995
10068156179,8,8631.940172800001
10068156179,9,1139.8739132
10068156179,10,6155.705218700002
10068156179,11,1404.7565215000002
10068156179,12,3104.5241739999988
10068363034,1,175.7869565
10068363034,2,177.8521737
10068363034,3,391.4782601
10068363034,4,176.16521710000004
10068363034,5,293.2556522
10068363034,6,145.90434770000002
10068363034,7,407.49982620000003
10068363034,10,138.0913043
10068384856,1,414.66086920000004
10068384856,2,1687.3777389999993
10068384856,3,160.0826085
10068384856,4,559.5669563000001
10068384856,5,1816.1869557000005
10068384856,6,260.81999989999997
10068384856,7,998.6113045
10068384856,8,338.6027825
10068384856,9,589.4679999
10068384856,10,353.31304339999997
10068384856,12,1256.7278264
10068443623,2,121.80173919999997
10068443631,2,204.8973914
10068524909,3,444.1365216999999
10068524909,4,541.5808696
10068524909,5,192.1543479
10068524909,6,225.88086959999998
10068524909,7,329.6260869
10068524909,8,793.5904346
10068524909,9,68.8504347
10068524909,10,0.0
10068526201,1,12242.798955300013
10068526201,2,17661.61043510002
10068526201,3,15011.695650400023
10068526201,4,19793.041134400046
10068526201,5,10806.808696200002
10068526201,6,13092.099304000012
10068526201,7,13801.790348100003
10068526201,8,13191.39947670001
10068526201,9,6741.908262200002
10068526201,10,13117.777561900015
10068526201,11,13041.793914500011
10068526201,12,12917.805827000013
10068757423,1,247.60434789999996
10068757423,3,0.0
10068757423,5,1582.7869572999996
10068757423,6,1702.5521728999988
10068757423,8,371.05495659999997
10068757423,9,0.0
10068757423,10,0.0
10068757423,11,1213.7717396999997
10068757423,12,1122.8347834
10068919849,1,216.54852169999998
10068919849,3,264.6130435
10068919849,4,303.0434783
10068919849,5,298.0034783
10068919849,6,231.73043489999998
10068919849,7,780.2378258999998
10068919849,8,61.2130435
10068919849,10,347.0876523
10068919849,11,360.85304339999993
10068919849,12,355.4652173
10068920677,1,256.5947826
10068920677,5,289.5434778
10068920677,6,316.6704349
10068920677,8,402.72799969999994
10068920677,12,203.1869566
10068951009,3,609.0052174999998
10068951009,10,977.2034780999999
10068951009,12,240.2391305
10069013169,1,79.45217389999999
10069013169,2,277.3434782
10069013169,3,1251.5008698
10069013169,4,519.1478259
10069013169,5,139.20730439999997
10069013169,8,342.6201743
10069013169,9,976.6091305999998
10069013169,10,767.2593042999999
