COD_ENCUESTADO,Nombre Campus,NIVEL ACTUAL,Clave de carrera,Ciclo,IND_GEA,IND_DELEGADO,CANT_CURSOS_MATRICU_SIN_INGLES,UOD_depostista_ind_deportista,NPS,MEDIA_GMEAN,MEDIA_MEDIA,MODA_MEDIA,HMEAN_GMEAN,MODA_MIN,MAX_MIN,MEDIA_MIN,MODA_PESO_GMEAN,MIN_MAX,MODA_VARIATION,MEDIANA_MIN,MIN_KURTOSIS,HMEAN_MIN,GMEAN_MIN
25389,4,2,101,1,0,0,4,0,3,3.1685909206900003,3.2008565823799997,3.2,2.80902520011,1,4,2.6,1.6010156284600001,4,0.306186217848,3.0,3.52380952381,1.89473684211,2.2894284851099997
33403,4,3,217,1,0,0,12,0,2,2.80249093533,2.81225699076,3.0,2.47673900717,2,3,2.468216598,1.5376037436399999,2,0.166666666667,2.5,-0.666666666667,2.11933471933,2.30930275815
10398,3,1,31,2,0,0,4,0,3,3.04994674103,3.0805512738200003,3.5,2.7523016618900003,3,4,2.64739884393,2.1308656247799997,1,0.14285714285700002,3.0,-3.0,2.3352080989900004,2.51211526071
5434,1,1,37,7,0,1,8,0,3,3.2644130507200004,3.2783067827900005,3.8,2.8872933175099997,3,4,2.80963572268,2.11895627838,1,0.105263157895,3.0,-3.0,2.40395480226,2.63095709333
12476,3,1,14,1,0,0,5,0,3,3.5301243511300004,3.5319460536300005,4.0,3.22122860098,4,4,3.40271493213,2.67524052316,1,0.0,4.0,-3.0,3.0256702795200003,3.25084899783
22732,3,1,34,1,0,0,8,0,2,3.16807974411,3.19448981673,3.5,2.9072982593199996,3,3,2.77514792899,2.3382247444499997,2,0.14285714285700002,3.0,-0.666666666667,2.41975897864,2.61829801161
12792,3,1,32,4,0,0,3,0,2,2.50225225225,2.50225225225,3.0,2.18719211823,3,4,2.50225225225,1.69256756757,1,0.0,3.0,-3.0,2.18719211823,2.36373049764
3344,2,1,25,1,0,0,4,0,2,3.09709505788,3.10298706066,3.0,2.6967860134900006,3,4,2.91185647426,1.31194804464,1,0.0,3.0,-3.0,2.47769367048,2.7215618791000002
30659,3,2,101,2,0,0,4,0,1,2.7211502591600003,2.7379193952499996,3.0,2.3572621118400003,2,2,2.0,1.34123772593,2,0.17025130615200001,2.0,6.59523809524,1.82669789227,2.0
891,3,1,15,1,0,0,6,0,3,3.3838122831299997,3.39694051061,4.0,3.02137277748,4,4,2.9924146649799996,2.29740487741,1,0.0,3.0,-3.0,2.5516129032299997,2.7993183265
22536,3,1,3,6,0,0,8,0,2,2.7905738013700003,2.7951112893799994,3.0,2.51244269101,3,4,2.63591022444,1.92122199224,1,0.0,3.0,-3.0,2.30791366906,2.4948525486099995
26733,3,2,101,6,0,0,5,0,1,2.7593622826099997,2.76468609567,3.08333333333,2.39361113032,2,4,2.44444444444,1.5047407988,1,0.159894048192,3.0,-3.0,2.04739336493,2.2605126644299998
28212,1,2,107,6,0,0,4,0,2,2.7174608039700003,2.72256782535,3.0,2.54046785783,3,3,2.5714285714300003,2.07162651893,3,0.0,3.0,-1.37190082645,2.2857142857099997,2.46395771991
6787,2,1,31,2,0,0,4,0,1,2.47669578181,2.47682629087,3.0,2.17330292278,3,4,2.45140032949,1.51396059164,1,0.0,3.0,-3.0,2.15950192707,2.3181620573900004
33041,1,2,111,4,0,0,3,0,2,2.6092938865,2.61623188508,3.0,2.35207827595,3,4,2.37765957447,1.84663814197,1,0.0,2.0,-3.0,2.06215722121,2.23442320333
18080,4,1,2,3,1,0,7,0,2,2.48686365888,2.51630738984,2.83333333333,2.1129456083099996,2,3,1.92307692308,1.2429994004,1,0.242535625036,2.0,-3.0,1.5918367346899998,1.7548358170599998
1482,1,1,25,5,0,1,5,0,2,3.4018286011699996,3.4114799307599997,3.75,3.1698888549,3,3,3.0,2.78785941382,3,0.115470053838,3.0,-0.666666666667,3.0,3.0
5926,1,1,37,4,0,0,7,0,2,2.86036138838,2.88467587301,3.375,2.4888130260900003,3,4,2.468216598,1.73963503302,1,0.143443827637,3.0,-3.0,2.11933471933,2.30930275815
12823,2,1,31,2,0,0,5,0,3,3.06164489577,3.06246498599,3.0,2.68238759277,3,4,2.99159663866,1.31507101128,1,0.0,3.0,-3.0,2.58227848101,2.81467383542
16922,1,1,37,1,0,0,3,0,3,3.27902976864,3.2868664931400002,4.0,2.91915339046,4,4,3.06002928258,2.03056805425,1,0.0,3.0,-3.0,2.62692307692,2.87189584664
2728,1,1,7,3,0,1,4,0,3,3.2801646806299996,3.2846767715099996,3.8,2.95014238446,3,4,3.0595238095200004,1.99706751134,1,0.105263157895,3.0,-3.0,2.6862170088,2.9296545672900005
8622,2,1,25,2,0,0,6,0,3,3.5137037037,3.5137037037,4.0,3.24389267121,4,4,3.5137037037,2.55703703704,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
5978,1,1,33,3,0,1,5,0,2,3.8096192384800003,3.8096192384800003,4.0,3.70544554455,4,4,3.8096192384800003,3.39879759519,1,0.0,4.0,-3.0,3.70544554455,3.76680796417
21854,1,1,36,5,0,0,5,0,1,2.45205921928,2.4635789463999997,2.33333333333,2.03136706896,1,3,2.19093078759,0.938728220491,2,0.3194382825,2.0,1.2,1.77777777778,2.00402413152
32840,3,2,100,3,0,0,4,0,1,2.77266841872,2.77309203033,3.0,2.45606988046,3,4,2.7219917012400003,1.66695019162,1,0.0,3.0,-3.0,2.32653061224,2.5494383209400002
14291,3,1,5,3,1,1,5,0,3,3.80459770115,3.80459770115,4.0,3.6760563380300004,4,4,3.80459770115,3.4329501915700003,1,0.0,4.0,-3.0,3.6760563380300004,3.7533941176999996
28352,2,2,101,3,0,0,4,0,2,2.7443538140400006,2.75511884555,3.0,2.3609494654,2,3,2.09090909091,1.47945504008,3,0.12171612389,2.0,2.65384615385,1.8333333333300001,1.9693466019099999
28659,3,2,105,9,0,0,5,0,3,3.45153455203,3.45208454198,4.0,3.1135321943000003,4,4,3.3904653802499998,2.47664954488,1,0.0,4.0,-3.0,2.98841044003,3.22892131478
25003,4,1,5,7,0,0,5,0,0,2.1421063816,2.32901417529,2.75,1.9182296726400003,1,1,1.0,1.3065890398200002,1,0.396263540322,1.0,-3.0,1.0,1.0
2087,4,1,15,1,0,0,7,0,2,2.8402041363,2.8439815481700004,3.0,2.5799160101800003,3,4,2.49693251534,1.8102856255900002,2,0.0,3.0,0.25,2.17575083426,2.35383124189
5186,1,1,37,2,0,0,7,0,1,2.80485484677,2.80686989924,3.0,2.49804825831,3,4,2.64739884393,1.73722367715,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
23909,4,1,13,2,0,0,5,0,1,2.67869503488,2.6866558306700004,3.0,2.3918751574200003,3,4,2.36273291925,1.7636974301700001,1,0.0,3.0,-3.0,2.0104058272599996,2.20112819036
11791,1,1,25,1,0,0,5,0,3,3.4592312905300004,3.4626889078300005,3.66666666667,3.18699132287,3,4,3.3181818181800002,2.2396685284599998,2,0.128564869307,3.0,-1.5,2.98841044003,3.22892131478
10450,1,1,33,4,0,0,5,0,2,2.59176879238,2.5987840176700003,2.83333333333,2.2930792809700002,2,4,2.37765957447,1.52470984159,1,0.131533410441,2.0,-3.0,2.06215722121,2.23442320333
15939,3,1,14,9,0,0,2,0,3,3.45022624434,3.45022624434,4.0,3.03954154728,4,4,3.45022624434,2.59728506787,1,0.0,4.0,-3.0,3.03954154728,3.2882821132599998
7713,2,1,25,1,0,0,4,0,2,3.5301243511300004,3.5319460536300005,4.0,3.22122860098,4,4,3.40271493213,2.67524052316,1,0.0,4.0,-3.0,3.0256702795200003,3.25084899783
13647,3,1,5,4,0,0,5,0,2,2.70518207565,2.71169330115,3.0909090909099994,2.38267871199,3,4,2.45,1.69059517093,1,0.0930081664755,3.0,-3.0,2.11933471933,2.3002571577400004
8309,3,1,7,1,0,1,4,0,1,2.5588267186900002,2.59078555713,2.5714285714300003,2.2892262177,1,2,2.0,1.58144436786,2,0.283278861866,1.5,2.16666666667,1.45454545455,1.68179283051
323,3,1,31,1,0,0,5,0,3,3.27126517745,3.28826728827,3.5,3.10697349994,3,4,2.95431235431,2.27375827431,2,0.14285714285700002,3.0,-2.0,2.73509722665,2.86183394884
6575,1,1,25,3,0,1,5,0,3,3.60273759894,3.60298904444,4.0,3.3324983418700005,4,4,3.5581874356300003,2.8749687334500003,1,0.0,4.0,-3.0,3.2676579925700002,3.46436032977
23185,3,1,34,7,0,1,6,0,2,2.73252143122,2.7406565291600002,3.0,2.42940025734,3,4,2.48,1.79934862765,2,0.0,3.0,-0.666666666667,2.15827338129,2.33622706408
6396,4,1,14,3,0,1,6,0,0,2.51563370346,2.51956660569,3.0,2.15113212928,3,4,2.29702970297,1.44198651872,1,0.0,2.0,-3.0,1.9314741035900003,2.12636144415
672,4,1,25,1,0,0,6,0,3,3.6191860465099994,3.6191860465099994,4.0,3.4659949622199995,4,4,3.6191860465099994,2.7093023255799995,1,0.0,4.0,-3.0,3.4659949622199995,3.5545219891800004
9580,1,1,25,2,0,0,4,1,3,3.2135583448799996,3.214407945,3.66666666667,2.9302487131,3,4,3.14857142857,1.72908200727,2,0.128564869307,3.0,-1.5,2.80748663102,3.00082193663
1112,3,1,11,2,0,0,5,0,1,2.5312352338,2.5750295889099997,2.625,2.16896292652,1,3,1.875,1.0768751646799999,1,0.377964473009,2.0,-3.0,1.63636363636,1.76922840813
20422,1,1,3,1,0,0,5,0,3,2.77514792899,2.77514792899,3.0,2.41975897864,3,4,2.77514792899,1.48934911243,1,0.0,3.0,-3.0,2.41975897864,2.61829801161
23224,1,1,34,2,0,0,3,0,3,3.31573420538,3.35445026416,3.25,3.09701526999,2,4,2.79,1.78324332965,3,0.255124983873,3.0,-1.37190082645,2.3738872403599998,2.60153107053
14668,3,1,2,1,0,0,4,0,2,2.95933819732,2.9613082059500004,3.0,2.7037610137800003,3,4,2.8533094812199997,1.7511727086700002,1,0.0,3.0,-3.0,2.5151856018000003,2.7056639614099995
21500,4,1,15,1,0,0,5,0,3,3.3322100701,3.3518495075300003,3.4,2.9166698471399997,1,4,2.66666666667,1.71072495257,1,0.35294117647100004,3.0,-3.0,1.89473684211,2.2894284851099997
25885,4,2,101,3,0,0,4,0,0,2.53665423164,2.57096419855,2.92682926829,2.1855136452,1,1,1.0,1.4782710104899999,1,0.19075871903799999,1.0,-3.0,1.0,1.0
29014,3,2,100,1,0,0,4,0,2,2.82020485356,2.8227151070599996,3.0,2.38432387933,3,4,2.6504065040700002,1.35847091928,1,0.0,3.0,-3.0,2.11764705882,2.47271953184
25942,2,2,101,5,0,0,5,0,3,2.87241041615,2.87416375706,3.25,2.43973779233,3,4,2.77514792899,1.4499594776,1,0.13323467750499998,3.0,-3.0,2.32146709817,2.57726559286
10415,2,1,31,1,0,0,4,0,2,3.20467487497,3.2136778773500003,3.75,2.8701346031,3,4,2.95431235431,2.05593409975,1,0.115470053838,3.0,-3.0,2.52,2.7908445836699998
14535,4,1,31,1,0,0,3,0,2,3.0369179978200003,3.03980367399,3.33333333333,2.6960248250200003,3,4,2.8621323529400002,1.7375411952000002,1,0.141421356237,3.0,-3.0,2.59672131148,2.75827355088
5787,4,1,5,1,0,1,5,0,1,2.86629338857,2.88245858504,3.2,2.5080199616599996,3,4,2.468216598,1.5431593363999998,1,0.125,3.0,-3.0,2.1182563659900002,2.30930275815
31389,2,2,107,3,0,0,2,0,3,3.29459244218,3.3101623716299997,3.75,2.95868437762,3,4,2.69230769231,2.1356741651199997,2,0.115470053838,3.0,1.2,2.33707865169,2.53536255739
9644,3,1,3,1,0,0,3,0,3,3.0649269541299997,3.0652090818700004,3.5,2.67740350967,3,4,3.0236220472400004,1.49948389562,1,0.14285714285700002,3.0,-3.0,2.67368421053,2.8726550116900005
15029,2,1,25,1,0,1,4,0,3,3.5956070437,3.59656161438,4.0,3.32369772705,4,4,3.5137037037,2.82554646476,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
31871,3,2,103,7,0,1,4,0,1,2.59843980237,2.61757829759,2.85714285714,2.26083208487,2,4,1.9883268482499998,1.4340906257799997,1,0.122474487139,2.0,-3.0,1.63955342903,1.81182208445
2246,3,1,5,8,0,1,7,0,2,3.5179856115099994,3.5179856115099994,4.0,3.23883495146,4,4,3.5179856115099994,2.61870503597,1,0.0,4.0,-3.0,3.23883495146,3.40525102002
13248,3,1,32,8,0,1,5,0,1,2.64836499554,2.67077449292,3.0,2.33027778896,2,3,2.17777777778,1.4057511603600001,1,0.19245008973000002,2.0,-3.0,1.8881118881099999,2.04231993939
3177,1,1,13,1,0,0,6,0,3,2.68840957733,2.69769011163,3.14285714286,2.32650763365,3,4,2.34900990099,1.44949476417,1,0.111340442854,2.0,-3.0,1.9909650924000002,2.18172183434
23738,1,1,29,2,0,0,2,0,2,2.6475095785400002,2.6475095785400002,3.0,2.35488721805,3,4,2.6475095785400002,1.9770114942500001,1,0.0,3.0,-3.0,2.35488721805,2.5239513463799996
20496,2,1,29,2,0,0,5,0,2,2.64739884393,2.64739884393,3.0,2.3352080989900004,3,4,2.64739884393,1.7757225433500001,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
9415,3,1,9,1,0,0,5,0,1,2.76455026543,2.77077616801,3.0588235294099997,2.40735758317,2,4,2.27358490566,1.4508728634399999,1,0.13598207330499998,2.0,-3.0,1.9751552794999998,2.1312307343200003
15117,3,1,7,6,0,1,4,0,1,2.6188903055400004,2.63685100122,2.96774193548,2.27487159619,2,3,2.0,1.4600209547999998,1,0.13488775702199998,2.0,-3.0,1.6956521739100001,1.85094128963
29087,3,2,103,4,0,1,4,0,2,3.0259914927700002,3.0369691246399997,3.5714285714300003,2.62832589822,3,4,2.6962524654799997,1.64989393197,1,0.138564064606,3.0,-3.0,2.26592178771,2.5031080827700003
25245,3,1,30,1,0,0,4,0,3,3.58333333333,3.58333333333,4.0,3.21189591078,4,4,3.58333333333,2.94444444444,1,0.0,4.0,-3.0,3.21189591078,3.44335210989
15009,2,1,28,1,0,0,3,0,2,2.88033918352,2.88308705129,3.0,2.54829657987,3,3,2.7,1.6576295812200001,1,0.0,3.0,-3.0,2.4,2.58107130951
33412,4,3,223,1,0,0,12,0,1,2.74805127672,2.76233420479,3.0,2.3810242844599996,1,4,2.30303030303,1.4448279692700001,2,0.205737799949,2.0,2.16666666667,1.7435897435900003,2.06251576562
18405,3,1,3,1,0,0,6,0,3,3.050464718,3.05325152569,3.5,2.75996088015,3,4,2.92282958199,1.8190323073900003,1,0.14285714285700002,3.0,-3.0,2.69458483755,2.82356366816
32769,4,2,106,2,0,0,5,0,3,3.5581874356300003,3.5581874356300003,4.0,3.34923828686,4,4,3.5581874356300003,2.58290422245,1,0.0,4.0,-3.0,3.34923828686,3.4730413517300005
12878,4,1,11,2,0,0,5,0,2,2.85336323991,2.8689297688599997,3.125,2.54492230563,3,4,2.468216598,1.7722332616099998,1,0.105830052443,3.0,-3.0,2.11933471933,2.30930275815
22730,3,1,29,3,0,0,5,0,2,2.7199669909799997,2.7260879880599997,3.0,2.4426141125400003,3,4,2.45140032949,1.79197211235,1,0.0,3.0,-3.0,2.11933471933,2.30930275815
25787,2,2,107,9,0,0,4,0,2,2.88382768637,2.90346447616,3.2,2.52156019319,2,4,2.44444444444,1.68845684442,1,0.169250800097,2.0,-3.0,1.92857142857,2.18857476102
18172,4,1,31,1,0,0,4,0,2,2.69033837227,2.69068660145,3.0,2.3598309238,3,4,2.64739884393,1.67846719123,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
18975,3,1,11,8,0,0,7,0,2,2.7765185602,2.78072018777,3.0,2.45730577366,3,3,2.5714285714300003,1.74590791556,3,0.0,3.0,14.0555555556,2.21052631579,2.4199432491499997
15121,1,1,29,3,0,0,5,0,1,2.61940298507,2.61940298507,3.0,2.29550321199,3,4,2.61940298507,1.6791044776100001,1,0.0,3.0,-3.0,2.29550321199,2.47726407676
29906,3,2,107,9,0,0,2,0,0,2.44349952826,2.44487997314,3.0,2.06415040259,3,4,2.36273291925,1.5342325108500001,1,0.0,3.0,-3.0,2.0104058272599996,2.20112819036
5634,1,1,37,1,0,1,6,0,3,2.9964551665499997,3.0108111119800003,3.4347826087,2.58550568889,3,4,2.468216598,1.61204712311,2,0.144326003177,3.0,18.0454545455,2.1182563659900002,2.30930275815
20930,3,1,24,3,0,1,5,0,1,2.68951737071,2.7009332337900003,3.0,2.3421414949400003,2,4,2.24603174603,1.4396702851899998,2,0.1490711985,2.0,5.11111111111,1.92857142857,2.09762277988
7662,3,1,10,6,0,1,7,0,2,2.72953044453,2.7303363085299996,3.0,2.3744481545,3,4,2.64739884393,1.57847435792,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
30524,4,2,101,4,0,0,3,0,0,2.25560883204,2.30424063116,2.5,1.94613690067,2,3,1.8333333333300001,1.22038891851,1,0.2,2.0,-3.0,1.5652173913,1.69838132956
27581,3,2,106,7,0,1,4,0,2,2.8533094812199997,2.8533094812199997,3.0,2.5151856018000003,3,4,2.8533094812199997,1.52951699463,1,0.0,3.0,-3.0,2.5151856018000003,2.7056639614099995
5366,3,1,25,1,0,0,5,0,3,3.10880507236,3.12050442926,3.5,2.81025953417,3,4,2.8505434782599997,2.13914731638,1,0.14285714285700002,3.0,-3.0,2.6427289048500002,2.75939340473
18903,3,1,28,9,0,0,2,0,3,3.0423378283,3.0492855690200003,3.4,2.6738704924400003,3,4,2.78810408922,1.5533901190900001,3,0.144087631928,3.0,0.25,2.32146709817,2.57726559286
8145,3,1,7,1,0,0,3,0,3,3.1487848975599997,3.1662459057700003,3.66666666667,2.8173387820899998,3,4,2.7278911564599997,1.8344531239400002,1,0.128564869307,3.0,-3.0,2.34713187463,2.5551509151
31159,3,2,105,5,0,0,4,0,2,2.5819399204599995,2.59854632727,2.85714285714,2.24672874875,2,3,1.9883268482499998,1.44916283161,3,0.18027756377300003,2.0,9.07692307692,1.63955342903,1.81182208445
18160,3,1,31,1,0,0,5,0,2,2.8768880128400003,2.8769260490799997,3.0,2.6142107682599995,3,4,2.8621323529400002,1.8915149417400003,1,0.0,3.0,-3.0,2.61303744799,2.75827355088
2566,3,1,31,8,0,0,6,0,3,2.82149407403,2.8376398646900003,3.25,2.37118625031,3,4,2.39682539683,1.41938063322,1,0.13323467750499998,3.0,-3.0,1.9842519685,2.2031795958
6047,3,1,13,2,0,1,7,0,3,2.82429519644,2.8271561771599996,3.0,2.31959460561,3,4,2.7,1.55135852939,1,0.0,3.0,-3.0,1.96721311475,2.35215804505
9228,3,1,39,1,0,0,5,0,1,2.76423771825,2.7874676110900003,3.0,2.40081045467,2,4,2.468216598,1.43714185292,1,0.235702260396,2.5,-3.0,2.11933471933,2.30930275815
11098,2,1,28,1,0,0,3,0,2,2.68641183267,2.6991681965900005,3.0,2.35848408671,3,3,2.2857142857099997,1.50107568913,3,0.0,2.0,2.16666666667,1.86666666667,2.08525240773
19462,4,1,29,1,0,0,5,0,2,3.5581874356300003,3.5581874356300003,4.0,3.34923828686,4,4,3.5581874356300003,2.58290422245,1,0.0,4.0,-3.0,3.34923828686,3.4730413517300005
9159,4,1,25,3,1,0,5,0,1,2.6564323127400002,2.66879941514,2.875,2.27892634613,2,4,2.34900990099,1.22114088512,1,0.20851441405699997,2.0,-3.0,1.9909650924000002,2.18172183434
22100,2,1,12,1,0,0,5,0,1,2.63368106163,2.64174706007,3.0,2.23964639588,2,4,2.36273291925,1.2496272192,1,0.166666666667,3.0,-3.0,2.0104058272599996,2.20112819036
15799,3,1,15,5,0,1,6,0,2,2.97980112617,2.99321955946,3.3529411764700003,2.63052688987,3,3,2.48979591837,1.8304553142500002,3,0.14252698955499998,3.0,3.63333333333,2.06315789474,2.2886169564700003
32538,4,3,222,1,0,0,12,0,3,3.33678088069,3.35923425821,3.66666666667,3.0193506060299997,3,4,2.8269230769200004,2.38314091178,1,0.128564869307,3.0,-3.0,2.49101796407,2.67858670343
33586,4,3,214,1,0,0,12,0,3,2.91640467174,2.92671786876,3.0,2.57431897158,2,4,2.58620689655,1.43348079572,3,0.1490711985,3.0,5.11111111111,2.2641509434000002,2.4666735753099998
26579,2,2,107,3,0,0,3,0,2,2.64189843587,2.64664789902,3.0,2.3163781423599996,3,4,2.34900990099,1.62273357146,1,0.0,2.0,-3.0,1.9909650924000002,2.18172183434
19910,2,1,32,1,0,0,6,0,0,2.5744953113299998,2.65355013698,2.96666666667,2.22752013279,1,1,1.0,1.3941518499399999,1,0.25349470051,1.0,-3.0,1.0,1.0
26537,3,2,107,3,0,0,4,0,3,3.1584786869,3.17014952911,3.8,2.7634063971,3,4,2.80963572268,1.8817226067800001,1,0.105263157895,3.0,-3.0,2.40395480226,2.63095709333
22150,3,1,25,1,0,0,5,0,3,3.15520747568,3.1845591148400003,3.58333333333,2.7822122204400004,1,4,2.125,1.9648936386400002,1,0.19595697146899999,2.0,-3.0,1.6,1.8340080864099997
22307,3,1,18,8,0,0,4,0,1,2.48087431694,2.48087431694,3.0,2.1487279843400002,3,4,2.48087431694,1.7049180327899998,1,0.0,3.0,-3.0,2.1487279843400002,2.33455582572
29912,2,2,106,3,0,0,4,0,3,2.78717617812,2.82427099834,2.9,2.4386256300699998,2,4,2.27272727273,1.4841017328,3,0.241379310345,2.0,5.11111111111,1.9130434782599997,2.09743505039
6922,3,1,5,1,0,0,6,0,3,3.10469727637,3.1167127287,3.44444444444,2.70410694944,3,4,2.7619783616699998,1.78159877168,2,0.144262450161,3.0,4.125,2.3645320197,2.5903358110099997
811,1,1,11,1,0,0,5,0,3,3.40740175298,3.41771750378,4.0,3.07300640395,4,4,3.06002928258,2.3436944722799997,1,0.0,3.0,-3.0,2.62692307692,2.87189584664
12099,4,1,14,2,0,0,6,0,2,2.81930946889,2.82988587798,3.15384615385,2.48185066505,3,4,2.468216598,1.6230566793399999,1,0.114400384386,3.0,-3.0,2.11933471933,2.30930275815
11327,2,1,31,2,0,0,5,0,2,3.20073742014,3.20906904704,3.5,2.8744125097500004,3,4,2.95431235431,1.7493010807299998,1,0.14285714285700002,3.0,-3.0,2.5497470489,2.8088642559900006
13044,1,1,14,1,0,0,5,0,2,2.88861046233,2.90352227138,3.30769230769,2.53396656221,3,4,2.4545454545500003,1.7070555203,1,0.13953488372099998,3.0,-3.0,2.0746561886099997,2.28185722113
15635,3,1,39,6,0,0,6,0,2,2.60273913447,2.60374633397,3.0,2.18153034192,3,4,2.5046728972,1.30530550206,1,0.0,3.0,-3.0,2.0544,2.29372941496
22586,4,1,5,3,0,0,5,0,1,2.7367222340799997,2.74248839683,3.0,2.4498870353799997,3,4,2.45140032949,1.60685237389,2,0.0,3.0,1.6818181818200002,2.15827338129,2.3181620573900004
10420,1,1,34,3,0,0,5,0,1,2.8806081792500002,2.8845153273900004,3.2,2.47654907416,2,4,2.66666666667,1.33657752536,1,0.23385358667300002,2.5,-3.0,2.2857142857099997,2.4844169088299997
14466,2,1,32,1,0,0,6,0,1,2.8251999401999996,2.8342104454799997,3.5,2.48667229338,3,4,2.6083916083900003,1.6243849238799999,1,0.14285714285700002,3.0,-3.0,2.35390946502,2.4950529883700003
1779,3,1,7,2,0,0,5,0,2,2.6812588532,2.68694031171,3.0,2.37591159902,2,4,2.30042918455,1.63326700846,2,0.117851130198,2.0,11.066666666700002,1.9176954732499998,2.11883066621
8581,4,1,25,3,0,0,5,0,3,3.6794195250699997,3.6794195250699997,4.0,3.4054661175599996,4,4,3.6794195250699997,3.1222515391400005,1,0.0,4.0,-3.0,3.4054661175599996,3.57805227927
32734,2,2,104,6,0,1,5,0,2,2.7142865191500003,2.72511252462,2.75,2.47824734122,2,3,2.24603174603,1.53615930597,3,0.157459164324,2.0,-0.96,1.92857142857,2.09762277988
23420,1,1,35,2,0,0,5,0,2,2.6858289838700005,2.71328130953,3.25,2.3089524631400002,3,4,2.29702970297,1.43576050273,1,0.13323467750499998,2.0,-3.0,1.9314741035900003,2.12636144415
25107,4,1,3,2,0,0,6,0,1,2.81017059429,2.81962746767,3.14285714286,2.48762515068,3,4,2.468216598,1.5894038362099998,1,0.111340442854,3.0,-3.0,2.11933471933,2.30930275815
31055,4,2,101,2,0,0,4,0,3,3.6794195250699997,3.6794195250699997,4.0,3.4054661175599996,4,4,3.6794195250699997,3.1222515391400005,1,0.0,4.0,-3.0,3.4054661175599996,3.57805227927
30163,3,2,110,2,0,0,2,0,2,2.81901068163,2.82201764533,3.0,2.48385277242,3,4,2.64739884393,1.5454069826499999,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
1549,3,1,6,5,0,0,7,0,3,3.33754226,3.34195823483,4.0,2.9883679320099996,4,4,3.1702127659599997,2.14879789045,1,0.0,3.0,-3.0,2.7529711375200003,2.99404687551
132,4,1,5,1,0,1,5,0,3,3.4325435265,3.4408253240300004,3.66666666667,3.1029327886299995,3,4,3.1196646341500003,2.16404779542,1,0.128564869307,3.0,-3.0,2.7596844872900004,2.9662095516000004
11076,3,1,34,1,0,0,6,0,3,3.5983094271900002,3.5992034334199996,4.0,3.28775216957,4,4,3.51898734177,2.8854816070099996,1,0.0,4.0,-3.0,3.17410714286,3.3858225923400003
28957,2,2,101,8,0,0,3,0,3,2.9318431145200003,2.95933925274,3.25,2.58876923495,3,4,2.6428571428599996,1.7738606575599998,1,0.13323467750499998,3.0,-3.0,2.19607843137,2.43920751503
26865,1,2,104,6,0,0,2,0,1,2.635182742,2.6449863572599996,2.8823529411799997,2.2803310863,2,3,2.2,1.30410658518,1,0.163265306122,2.0,-3.0,1.9081272084799998,2.0651414844400002
20734,1,1,5,2,0,0,4,0,1,2.50102779938,2.5068330569599997,3.0,2.1231905098099997,3,4,2.29702970297,1.3241430242299999,1,0.0,2.0,-3.0,1.9314741035900003,2.12636144415
2197,1,1,28,1,0,0,3,0,2,2.72662479242,2.7275862069,3.0,2.48399129748,3,3,2.65517241379,2.24222795605,1,0.0,3.0,-3.0,2.46808510638,2.5723379118
21968,4,1,26,6,0,1,6,0,3,3.58605998851,3.5865127007999997,4.0,3.3587969846499997,4,4,3.5137037037,2.7342036409799997,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
20475,3,1,7,1,0,0,4,0,0,2.6962524654799997,2.6962524654799997,3.0,2.26592178771,3,4,2.6962524654799997,1.36686390533,1,0.0,3.0,-3.0,2.26592178771,2.5031080827700003
31818,3,2,105,2,0,0,5,0,1,2.49424540449,2.5277045593,2.5,2.04013874941,1,4,2.02564102564,0.9366665245479999,1,0.44721359549999995,2.0,-3.0,1.63636363636,1.84412716306
31642,3,2,105,10,0,0,2,0,2,2.92033329505,2.92738549984,3.25,2.55308004887,3,4,2.72727272727,1.75313140722,1,0.13323467750499998,3.0,-3.0,2.2,2.4950529883700003
22003,4,1,31,9,0,0,5,0,3,3.20405977206,3.21267708842,3.5,2.8468483788200003,3,4,2.9775280898900003,2.23945174392,1,0.14285714285700002,3.0,-3.0,2.66334164589,2.8508253047400003
1522,3,1,20,1,0,1,5,0,3,2.95436087524,2.9577919812199998,3.0,2.69412837037,3,4,2.80963572268,1.66358659402,2,0.0,3.0,1.2,2.40395480226,2.63095709333
21303,1,1,33,2,0,0,6,0,2,2.85356919363,2.85714285714,2.5,2.76339711883,2,3,2.7142857142900003,1.6035674514700002,3,0.2,3.0,-2.0,2.5454545454499997,2.62725340284
14841,4,1,29,4,0,0,5,0,2,2.6767237322599997,2.67731608984,3.0,2.3451357219099997,3,4,2.6,1.58438253639,1,0.0,3.0,-3.0,2.31404958678,2.4761871502400004
3576,3,1,39,1,0,0,5,0,3,3.27902976864,3.2868664931400002,4.0,2.91915339046,4,4,3.06002928258,2.03056805425,1,0.0,3.0,-3.0,2.62692307692,2.87189584664
