ID_CORRELATIVO,CODMES,ATTRITION,SEXO,ESTADO_CIVIL,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,RANG_SDO_PASIVO_MENOS0,FLG_NOMINA,RANG_NRO_PRODUCTOS_MENOS0,SDO_ACTIVO_MENOS0,FLG_SEGURO_MENOS0,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL3_MENOS0,NRO_ENTID_SSFF_MENOS0,FLG_SDO_OTSSFF_MENOS0
19261,201208,0,M,Casado,1,Rang_ingreso_03,Lima,37,4,Cero,0,Rango_02,0,1,0,0,0,3,1
80804,201208,0,M,Casado,1,Rang_ingreso_04,Lima,35,3,Cero,0,Rango_03,0,1,0,0,0,3,1
60078,201208,0,M,Casado,1,Rang_ingreso_08,Lima,32,8,Rango_SDO_13,1,Rango_04,0,1,1,15,8,1,0
88871,201208,0,M,Casado,1,Rang_ingreso_03,Lima,45,2,Rango_SDO_01,0,Rango_04,6330,1,0,0,4,4,1
74258,201208,1,M,Soltero,1,,Provincia,34,0,Rango_SDO_01,0,Rango_02,0,0,0,0,9,1,1
36410,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,31,7,Rango_SDO_01,1,Rango_03,0,1,0,0,6,3,1
12165,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,23,0,Rango_SDO_01,1,Rango_02,0,0,0,0,8,2,1
23714,201208,0,M,Casado,0,,,,0,Cero,0,Rango_01,0,0,1,0,1,0,0
94614,201208,0,M,Casado,0,Rang_ingreso_02,Provincia,24,3,Rango_SDO_06,1,Rango_02,0,0,0,0,0,0,0
57351,201208,1,M,Soltero,0,Rang_ingreso_01,,,0,Rango_SDO_01,1,Rango_02,0,0,0,2,6,0,0
59697,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,48,3,Cero,0,Rango_02,0,1,0,0,0,2,1
77746,201208,1,M,Soltero,0,Rang_ingreso_02,Lima,56,0,Rango_SDO_01,1,Rango_02,0,0,0,0,0,0,0
93336,201208,0,M,Casado,1,,Provincia,30,0,Rango_SDO_02,0,Rango_02,0,0,0,0,2,0,0
24507,201208,0,M,Casado,1,Rang_ingreso_06,Lima,28,7,Rango_SDO_01,0,Rango_03,0,1,0,0,0,3,1
52890,201208,0,M,Casado,1,,Lima,29,0,Rango_SDO_04,0,Rango_02,0,0,11,0,7,0,0
47424,201208,0,M,Casado,1,Rang_ingreso_06,Provincia,46,9,Rango_SDO_01,0,Rango_04,24410,1,1,1,2,1,0
17599,201208,0,M,Casado,1,Rang_ingreso_03,Lima,28,2,Cero,0,Rango_03,0,1,0,0,0,6,1
64599,201208,1,M,Soltero,1,Rang_ingreso_01,Lima,26,1,Rango_SDO_01,0,Rango_02,0,0,1,11,7,0,0
57783,201208,0,M,Casado,1,Rang_ingreso_03,Lima,31,10,Rango_SDO_09,1,Rango_05,960,1,10,0,10,2,1
1730,201208,0,M,Casado,1,Rang_ingreso_01,Lima,37,0,Cero,0,Rango_02,4500,1,0,0,2,4,1
20696,201208,0,M,Casado,1,Rang_ingreso_03,Lima,47,10,Rango_SDO_04,1,Rango_04,3490,1,0,0,11,3,1
3239,201208,1,M,Soltero,1,Rang_ingreso_01,Lima,61,0,Cero,0,Rango_01,0,0,0,0,0,3,1
80695,201208,0,M,Casado,1,,Lima,32,0,Rango_SDO_06,0,Rango_02,0,0,0,0,0,1,0
86049,201208,0,M,Casado,1,Rang_ingreso_03,Lima,38,10,Rango_SDO_05,0,Rango_03,0,1,2,4,2,6,1
23421,201208,0,M,Casado,1,Rang_ingreso_01,Lima,41,1,Cero,0,Rango_02,160,1,4,0,0,6,1
82753,201208,0,M,Casado,1,Rang_ingreso_02,Lima,39,,Cero,0,Rango_02,0,1,0,0,0,4,1
12085,201208,0,M,Casado,1,Rang_ingreso_01,Lima,24,2,Rango_SDO_02,1,Rango_02,0,0,1,0,13,1,1
37515,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,32,0,Rango_SDO_01,1,Rango_02,0,0,0,3,3,2,1
89693,201208,0,M,Casado,1,Rang_ingreso_04,Lima,29,0,Rango_SDO_01,0,Rango_03,0,1,0,1,0,6,1
19061,201208,0,M,Casado,1,Rang_ingreso_03,Lima,24,2,Rango_SDO_02,1,Rango_02,0,0,7,4,11,3,1
8227,201208,0,M,Casado,0,,,,0,Rango_SDO_02,0,Rango_02,0,0,0,0,0,0,0
96088,201208,1,M,Soltero,0,,Provincia,,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
84568,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,29,2,Cero,0,Rango_04,5210,1,0,0,0,1,0
15282,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,33,2,Rango_SDO_05,1,Rango_03,0,1,0,15,12,4,1
86909,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,26,0,Rango_SDO_01,0,Rango_05,5450,1,0,0,1,3,1
82772,201208,0,M,Casado,1,Rang_ingreso_03,Lima,58,0,Rango_SDO_01,0,Rango_03,0,1,0,0,0,3,1
27028,201208,0,M,Casado,1,Rang_ingreso_05,Provincia,37,,Rango_SDO_02,1,Rango_02,0,0,0,0,14,0,0
62325,201208,0,M,Casado,1,Rang_ingreso_02,Lima,28,1,Cero,0,Rango_03,0,1,0,0,0,3,1
11950,201208,1,M,Soltero,1,Rang_ingreso_04,Lima,28,3,Cero,0,Rango_03,0,1,0,0,0,3,1
35793,201208,0,M,Casado,1,Rang_ingreso_06,Lima,33,8,Rango_SDO_01,0,Rango_03,0,1,0,0,7,1,0
19637,201208,0,M,Casado,1,Rang_ingreso_01,Lima,46,5,Cero,0,Rango_02,0,1,0,0,0,2,1
18915,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,24,0,Rango_SDO_01,1,Rango_02,0,0,0,0,7,3,1
70602,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,43,0,Cero,0,Rango_02,0,1,0,0,1,3,1
13319,201208,0,M,Casado,1,Rang_ingreso_03,Lima,30,6,Rango_SDO_04,1,Rango_02,0,0,8,0,7,0,0
46641,201208,0,M,Casado,1,Rang_ingreso_04,Lima,26,1,Rango_SDO_03,0,Rango_03,22030,1,1,5,1,3,1
51763,201208,0,M,Casado,0,Rang_ingreso_05,Provincia,26,0,Rango_SDO_01,1,Rango_03,0,1,0,0,3,0,0
40913,201208,1,M,Soltero,1,Rang_ingreso_03,Provincia,46,0,Rango_SDO_01,0,Rango_02,0,0,1,0,3,2,1
84902,201208,1,M,Soltero,1,Rang_ingreso_01,Provincia,39,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,1,0
29295,201208,0,M,Casado,1,Rang_ingreso_09,Lima,49,7,Rango_SDO_13,1,Rango_02,0,1,5,0,12,5,0
65120,201208,0,M,Casado,1,Rang_ingreso_03,Lima,26,0,Cero,0,Rango_02,0,1,0,8,3,3,1
55471,201208,0,M,Casado,1,Rang_ingreso_01,Lima,36,0,Rango_SDO_02,0,Rango_02,0,0,0,0,0,3,1
39678,201208,0,M,Casado,1,Rang_ingreso_02,Lima,25,0,Rango_SDO_06,1,Rango_02,0,0,8,0,5,0,0
70368,201208,0,M,Casado,0,,Lima,30,0,Rango_SDO_02,0,Rango_02,0,0,0,0,3,0,0
10497,201208,0,M,Casado,1,Rang_ingreso_02,Lima,26,0,Rango_SDO_01,1,Rango_02,0,0,0,0,0,2,0
93978,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,29,1,Rango_SDO_01,0,Rango_03,0,1,0,1,2,2,1
72478,201208,1,M,Soltero,1,Rang_ingreso_03,Lima,32,8,Rango_SDO_01,0,Rango_03,0,1,0,0,0,4,1
67261,201208,1,M,Soltero,1,Rang_ingreso_01,Lima,31,,Rango_SDO_01,1,Rango_02,0,0,0,0,1,2,1
41585,201208,0,M,Casado,1,Rang_ingreso_05,Lima,36,0,Cero,0,Rango_01,0,0,0,0,7,5,1
73772,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,25,0,Rango_SDO_10,0,Rango_02,0,0,13,0,18,4,1
32044,201208,0,M,Casado,1,Rang_ingreso_08,Provincia,33,4,Rango_SDO_01,1,Rango_03,0,1,9,0,11,2,0
84018,201208,0,M,Casado,1,Rang_ingreso_03,Lima,41,9,Rango_SDO_01,1,Rango_03,12610,1,0,0,27,0,0
71530,201208,1,M,Soltero,1,Rang_ingreso_02,Lima,38,4,Cero,0,Rango_01,0,0,1,0,0,6,1
79235,201208,0,M,Casado,0,Rang_ingreso_01,,19,0,Rango_SDO_05,0,Rango_02,0,0,0,0,3,0,0
70159,201208,0,M,Casado,1,,Lima,63,5,Rango_SDO_02,0,Rango_03,0,1,0,0,24,1,0
34587,201208,0,M,Casado,1,Rang_ingreso_05,Lima,29,5,Rango_SDO_03,1,Rango_02,0,0,5,1,17,2,1
33598,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,36,0,Cero,0,Rango_02,0,0,1,0,0,4,1
95723,201208,0,M,Casado,1,Rang_ingreso_03,Lima,53,9,Rango_SDO_05,0,Rango_02,0,0,0,0,0,0,0
68234,201208,0,M,Casado,1,Rang_ingreso_05,Lima,59,0,Rango_SDO_04,0,Rango_01,0,0,0,0,0,5,1
19142,201208,0,M,Casado,1,Rang_ingreso_02,Lima,23,0,Rango_SDO_02,0,Rango_03,0,1,0,11,0,2,1
70904,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,43,0,Cero,0,Rango_01,0,0,0,0,3,2,1
24160,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,,0,Rango_SDO_02,1,Rango_03,0,1,0,0,3,0,0
41814,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,,0,Rango_SDO_01,1,Rango_03,0,1,0,0,7,1,1
58444,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,26,0,Rango_SDO_02,1,Rango_02,0,0,0,2,10,2,1
13476,201208,0,M,Casado,1,Rang_ingreso_01,Lima,30,1,Cero,0,Rango_02,0,1,0,0,0,4,1
29476,201208,0,M,Casado,1,Rang_ingreso_03,Lima,25,3,Rango_SDO_01,0,Rango_02,0,0,3,0,0,0,0
39872,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,28,8,Rango_SDO_10,1,Rango_04,14990,1,0,0,17,1,0
26602,201208,0,M,Casado,1,Rang_ingreso_04,Provincia,29,1,Rango_SDO_01,0,Rango_03,0,1,0,0,1,3,1
88568,201208,0,M,Casado,1,Rang_ingreso_02,Lima,22,5,Cero,0,Rango_02,0,1,0,0,3,4,1
17293,201208,0,M,Casado,1,Rang_ingreso_02,Lima,34,6,Rango_SDO_02,1,Rango_04,4160,1,0,0,18,1,0
25930,201208,0,M,Casado,1,Rang_ingreso_02,Lima,26,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,2,1
69900,201208,0,M,Casado,1,Rang_ingreso_07,Lima,34,9,Rango_SDO_01,0,Rango_04,0,1,4,2,0,3,1
26652,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,26,0,Rango_SDO_02,1,Rango_02,0,0,0,11,5,0,0
981,201208,0,M,Casado,1,Rang_ingreso_09,Lima,27,4,Cero,0,Rango_02,0,1,0,0,0,2,1
82671,201208,0,M,Casado,0,,Provincia,48,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,0,0
36431,201208,0,M,Casado,1,Rang_ingreso_07,Lima,27,5,Rango_SDO_02,0,Rango_03,0,1,0,0,0,4,0
42649,201208,1,M,Soltero,1,Rang_ingreso_01,Lima,31,0,Rango_SDO_01,1,Rango_03,0,1,0,0,0,0,0
21819,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,34,10,Rango_SDO_07,1,Rango_02,0,0,0,6,5,3,0
4503,201208,0,M,Casado,1,Rang_ingreso_03,Lima,31,7,Rango_SDO_11,0,Rango_02,0,0,0,5,3,1,1
5812,201208,1,M,Soltero,0,Rang_ingreso_01,Lima,33,0,Rango_SDO_01,1,Rango_02,0,0,0,0,18,0,0
95719,201208,1,M,Soltero,1,Rang_ingreso_06,Lima,30,0,Cero,0,Rango_02,0,1,0,0,0,9,1
58873,201208,1,M,Soltero,1,Rang_ingreso_03,Lima,28,7,Cero,0,Rango_02,0,1,0,0,0,3,0
75726,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,22,0,Rango_SDO_04,0,Rango_04,16540,1,2,0,6,3,1
83552,201208,0,M,Casado,1,Rang_ingreso_06,Lima,38,9,Rango_SDO_08,1,Rango_03,0,1,0,0,23,1,0
23734,201208,0,M,Casado,1,Rang_ingreso_02,Lima,29,2,Rango_SDO_02,0,Rango_02,0,0,1,0,2,3,1
24352,201208,0,M,Casado,1,Rang_ingreso_04,Lima,33,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,2,1
93751,201208,0,M,Casado,1,Rang_ingreso_06,Lima,33,6,Rango_SDO_01,0,Rango_03,0,1,0,0,0,3,1
94530,201208,0,M,Casado,1,Rang_ingreso_06,Lima,28,7,Rango_SDO_02,1,Rango_03,0,0,1,3,17,1,1
91469,201208,0,M,Casado,0,Rang_ingreso_06,Lima,33,0,Rango_SDO_01,1,Rango_02,0,0,0,0,29,0,0
58574,201208,0,M,Casado,1,Rang_ingreso_09,Lima,42,6,Rango_SDO_12,1,Rango_04,560,1,0,8,13,5,1
55421,201208,0,M,Casado,1,Rang_ingreso_05,Lima,38,10,Rango_SDO_01,1,Rango_03,0,1,0,0,11,3,1
58002,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,47,7,Cero,0,Rango_04,1290,1,0,0,0,5,1
50681,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,52,2,Rango_SDO_10,1,Rango_03,0,1,0,0,2,0,0
45256,201208,0,M,Casado,1,Rang_ingreso_05,Lima,44,2,Rango_SDO_01,0,Rango_05,5710,1,0,0,0,5,1
22648,201208,0,M,Casado,1,Rang_ingreso_03,Lima,24,0,Rango_SDO_01,0,Rango_02,0,0,0,0,9,2,1
23956,201208,1,M,Soltero,1,Rang_ingreso_02,Provincia,28,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,2,1
72391,201208,0,M,Casado,0,Rang_ingreso_02,Lima,22,1,Rango_SDO_02,1,Rango_03,0,0,1,0,12,0,0
44278,201208,0,M,Casado,1,Rang_ingreso_06,Lima,40,9,Rango_SDO_12,1,Rango_02,0,0,2,2,19,4,1
40092,201208,0,M,Casado,1,Rang_ingreso_02,Lima,29,5,Rango_SDO_01,1,Rango_02,0,0,0,0,39,0,0
52014,201208,1,M,Soltero,0,Rang_ingreso_02,Provincia,29,0,Rango_SDO_02,0,Rango_01,0,0,0,0,0,0,0
80140,201208,0,M,Casado,1,Rang_ingreso_06,Lima,25,7,Rango_SDO_01,1,Rango_03,0,1,5,6,3,1,0
27755,201208,1,M,Soltero,1,Rang_ingreso_05,Provincia,42,0,Rango_SDO_01,1,Rango_02,0,0,0,12,4,3,0
97625,201208,0,M,Casado,0,Rang_ingreso_07,Provincia,28,0,Rango_SDO_10,1,Rango_02,0,0,0,0,2,0,0
3355,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,29,0,Rango_SDO_03,0,Rango_03,0,1,0,0,0,1,1
35759,201208,0,M,Casado,1,Rang_ingreso_04,Lima,68,6,Rango_SDO_14,0,Rango_03,0,1,0,0,2,1,0
80856,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,38,0,Cero,0,Rango_01,0,0,0,0,2,1,0
57513,201208,1,M,Soltero,0,,Provincia,27,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
66766,201208,0,M,Casado,1,Rang_ingreso_07,Lima,34,9,Rango_SDO_01,1,Rango_05,24160,1,4,0,13,3,1
1848,201208,0,M,Casado,0,Rang_ingreso_01,Lima,60,0,Rango_SDO_01,1,Rango_02,0,0,0,0,9,0,0
70636,201208,0,M,Casado,1,Rang_ingreso_01,Lima,33,10,Rango_SDO_02,1,Rango_03,0,1,0,10,4,3,1
89094,201208,0,M,Casado,0,,Lima,,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,0,0
33718,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,38,0,Rango_SDO_01,1,Rango_02,0,0,0,0,6,3,1
16965,201208,0,M,Casado,0,,,,0,Rango_SDO_04,0,Rango_03,0,1,0,0,1,0,0
81141,201208,0,M,Casado,0,,,,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
29693,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,24,0,Rango_SDO_02,1,Rango_03,0,1,0,0,4,0,0
69044,201208,1,M,Soltero,1,Rang_ingreso_01,Lima,33,0,Rango_SDO_01,1,Rango_02,0,0,0,0,0,4,1
26894,201208,1,M,Soltero,1,Rang_ingreso_02,Lima,31,4,Rango_SDO_01,0,Rango_02,0,0,0,0,0,3,1
94346,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,48,0,Cero,0,Rango_01,0,0,1,5,0,2,1
33327,201208,0,M,Casado,1,Rang_ingreso_04,Lima,36,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,3,1
10074,201208,0,M,Casado,1,,Lima,41,0,Rango_SDO_01,0,Rango_02,0,0,0,0,1,0,0
82754,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,51,6,Rango_SDO_07,1,Rango_03,0,1,0,0,0,2,1
72428,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,52,4,Cero,0,Rango_02,4810,1,0,0,0,5,1
89431,201208,0,M,Casado,1,Rang_ingreso_01,Lima,31,0,Rango_SDO_01,1,Rango_02,0,0,1,0,2,3,1
99891,201208,0,M,Casado,1,Rang_ingreso_05,Provincia,35,2,Rango_SDO_03,1,Rango_04,6170,1,0,0,12,4,1
49770,201208,0,M,Casado,1,Rang_ingreso_04,Lima,33,3,Rango_SDO_05,0,Rango_02,0,0,2,0,0,5,1
10152,201208,0,M,Casado,1,Rang_ingreso_02,Lima,38,9,Rango_SDO_01,1,Rango_03,0,1,0,0,18,1,0
18731,201208,0,M,Casado,1,Rang_ingreso_01,Lima,45,0,Cero,0,Rango_02,130,1,0,0,0,6,1
54064,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,22,0,Rango_SDO_01,0,Rango_02,0,0,0,2,1,3,1
28583,201208,0,M,Casado,1,Rang_ingreso_03,Lima,27,4,Rango_SDO_04,1,Rango_03,0,0,16,0,18,2,1
96326,201208,0,M,Casado,1,Rang_ingreso_04,Provincia,33,0,Cero,0,Rango_02,0,1,0,0,0,5,1
85768,201208,0,M,Casado,1,Rang_ingreso_03,Lima,54,0,Rango_SDO_03,1,Rango_02,0,0,0,0,0,8,1
55073,201208,0,M,Casado,1,Rang_ingreso_03,Lima,31,4,Rango_SDO_01,1,Rango_04,9100,1,5,0,5,4,1
91881,201208,1,M,Soltero,1,Rang_ingreso_01,Lima,45,0,Rango_SDO_01,1,Rango_03,0,1,0,0,13,4,1
19975,201208,0,M,Casado,0,,Lima,22,0,Rango_SDO_02,0,Rango_02,0,0,2,0,4,0,0
1211,201208,0,M,Casado,0,,,,0,Rango_SDO_02,0,Rango_04,0,1,0,0,0,0,0
2364,201208,1,M,Soltero,1,,Lima,26,0,Cero,0,Rango_02,0,0,0,0,4,1,0
85269,201208,0,M,Casado,1,Rang_ingreso_09,Lima,53,6,Rango_SDO_13,0,Rango_04,9660,1,0,0,29,1,0
97038,201208,0,M,Casado,1,Rang_ingreso_02,Lima,26,1,Rango_SDO_04,0,Rango_03,0,1,1,0,24,2,1
40733,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,46,0,Cero,0,Rango_01,0,0,0,0,0,4,1
78282,201208,0,M,Casado,1,Rang_ingreso_04,Provincia,29,0,Cero,0,Rango_02,5720,1,0,0,8,4,1
58539,201208,0,M,Casado,1,Rang_ingreso_02,Lima,27,9,Rango_SDO_01,0,Rango_03,0,1,0,7,12,3,1
18471,201208,0,M,Casado,0,Rang_ingreso_01,Lima,23,4,Rango_SDO_01,1,Rango_03,0,0,0,6,11,0,0
42587,201208,1,M,Soltero,0,Rang_ingreso_01,Lima,24,0,Rango_SDO_01,1,Rango_02,0,0,1,0,8,0,0
29188,201208,0,M,Casado,1,Rang_ingreso_07,Lima,27,6,Rango_SDO_01,0,Rango_04,67210,1,0,8,1,1,0
4931,201208,0,M,Casado,1,Rang_ingreso_06,Lima,63,10,Rango_SDO_02,0,Rango_03,4070,1,0,0,1,0,0
17813,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,27,0,Rango_SDO_02,1,Rango_02,0,0,0,0,16,1,1
22711,201208,0,M,Casado,1,Rang_ingreso_04,Lima,34,0,Rango_SDO_10,0,Rango_02,0,0,0,0,5,2,1
54868,201208,0,M,Casado,1,Rang_ingreso_08,Lima,29,3,Rango_SDO_11,1,Rango_03,0,1,3,0,1,6,1
75889,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,25,0,Cero,0,Rango_02,0,1,0,0,0,2,1
26775,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,40,0,Cero,0,Rango_02,19470,1,0,0,1,2,1
17458,201208,1,M,Soltero,1,Rang_ingreso_01,Lima,24,5,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
39427,201208,0,M,Soltero,1,Rang_ingreso_05,Provincia,37,0,Rango_SDO_01,0,Rango_02,0,0,0,0,1,3,1
64153,201208,1,M,Soltero,1,Rang_ingreso_02,Lima,51,5,Rango_SDO_04,0,Rango_03,4600,1,0,0,3,6,1
19734,201208,1,M,Soltero,1,Rang_ingreso_02,Lima,20,0,Rango_SDO_01,0,Rango_02,0,0,0,0,2,1,1
17109,201208,0,M,Soltero,1,Rang_ingreso_05,Lima,55,10,Rango_SDO_08,0,Rango_03,13550,1,0,6,15,0,0
39173,201208,1,M,Soltero,1,Rang_ingreso_03,Provincia,52,,Rango_SDO_01,1,Rango_02,0,0,0,0,9,2,1
87355,201208,0,M,Soltero,0,Rang_ingreso_02,Provincia,50,0,Rango_SDO_04,1,Rango_02,0,0,0,0,10,0,0
43237,201208,1,M,Soltero,0,Rang_ingreso_02,,,0,Rango_SDO_01,1,Rango_02,0,0,0,0,13,0,0
99940,201208,0,M,Soltero,0,Rang_ingreso_01,Provincia,42,0,Rango_SDO_01,1,Rango_02,0,0,0,0,18,0,0
29563,201208,0,M,Soltero,1,Rang_ingreso_06,Lima,27,4,Rango_SDO_09,1,Rango_04,0,1,0,8,15,2,1
63740,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,63,5,Rango_SDO_01,0,Rango_04,15090,1,0,0,3,3,0
11724,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,43,0,Cero,0,Rango_02,0,1,0,0,0,4,1
96739,201208,0,M,Soltero,1,,Provincia,43,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,0,0
82452,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,44,5,Cero,0,Rango_02,6290,1,0,0,1,5,1
42654,201208,1,M,Soltero,1,Rang_ingreso_01,Provincia,23,0,Rango_SDO_01,1,Rango_02,0,0,0,3,1,0,0
8536,201208,0,M,Soltero,1,Rang_ingreso_02,Provincia,29,6,Rango_SDO_01,1,Rango_04,450,1,0,0,6,2,0
58818,201208,1,M,Soltero,1,Rang_ingreso_05,Lima,25,,Cero,0,Rango_02,0,0,1,0,0,2,1
41467,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,25,0,Cero,0,Rango_02,0,0,0,0,1,0,0
98155,201208,1,M,Soltero,1,Rang_ingreso_06,Provincia,23,,Cero,0,Rango_02,0,1,0,0,0,5,1
77346,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,48,0,Rango_SDO_01,0,Rango_02,0,0,0,0,3,1,1
49831,201208,1,M,Soltero,1,,Provincia,31,0,Cero,0,Rango_01,0,0,0,0,2,0,0
56557,201208,0,M,Soltero,0,,,,1,Rango_SDO_13,0,Rango_03,0,1,3,0,4,0,0
91978,201208,0,M,Soltero,1,Rang_ingreso_04,Provincia,42,0,Cero,0,Rango_02,990,1,0,0,0,6,1
83668,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,45,3,Cero,0,Rango_02,0,1,0,0,0,1,0
76188,201208,0,M,Soltero,1,Rang_ingreso_05,Lima,69,5,Cero,0,Rango_02,0,1,0,0,0,7,1
43448,201208,1,M,Soltero,1,Rang_ingreso_05,Provincia,38,0,Rango_SDO_01,0,Rango_03,29180,1,0,0,1,5,1
27243,201208,0,M,Soltero,0,Rang_ingreso_02,,,0,Rango_SDO_02,1,Rango_02,0,0,0,8,9,0,0
86657,201208,0,M,Soltero,0,Rang_ingreso_01,Lima,33,1,Rango_SDO_02,1,Rango_02,0,0,2,0,7,0,0
49251,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,25,0,Rango_SDO_04,1,Rango_03,0,1,1,0,13,2,1
65399,201208,0,M,Soltero,1,Rang_ingreso_07,Lima,29,2,Cero,0,Rango_02,0,1,0,7,0,3,1
49127,201208,0,M,Soltero,1,Rang_ingreso_09,Provincia,52,10,Cero,0,Rango_02,3360,1,0,0,0,2,1
32320,201208,0,M,Soltero,1,Rang_ingreso_02,,,0,Rango_SDO_01,1,Rango_02,0,0,0,0,4,0,0
53203,201208,0,M,Soltero,1,Rang_ingreso_02,Provincia,33,5,Cero,0,Rango_03,60,1,0,0,0,3,1
62140,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,38,6,Rango_SDO_02,1,Rango_03,2330,1,3,0,13,2,1
62245,201208,0,M,Soltero,0,Rang_ingreso_09,,,0,Rango_SDO_13,1,Rango_02,0,0,0,0,6,0,0
40219,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,41,3,Rango_SDO_10,0,Rango_02,0,0,0,0,19,2,1
72944,201208,1,M,Soltero,1,Rang_ingreso_03,Provincia,53,0,Cero,0,Rango_02,0,0,1,0,0,3,1
1693,201208,0,M,Soltero,1,Rang_ingreso_08,Lima,41,10,Rango_SDO_04,1,Rango_02,0,0,4,8,19,2,0
44106,201208,0,M,Soltero,1,Rang_ingreso_01,Provincia,28,0,Cero,0,Rango_01,0,0,0,0,0,0,0
8139,201208,0,M,Soltero,0,Rang_ingreso_01,Lima,65,0,Rango_SDO_04,1,Rango_02,0,0,0,0,0,0,0
41637,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,33,5,Rango_SDO_04,1,Rango_03,0,0,0,0,6,0,0
56395,201208,0,M,Soltero,1,Rang_ingreso_02,Provincia,35,0,Rango_SDO_01,1,Rango_02,0,0,0,0,10,0,0
92558,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,59,0,Cero,0,Rango_01,8200,0,0,0,0,3,1
92868,201208,0,M,Soltero,1,Rang_ingreso_05,Lima,46,5,Cero,0,Rango_02,0,1,1,0,2,8,1
10825,201208,0,M,Soltero,0,,Provincia,60,0,Rango_SDO_10,0,Rango_01,0,0,0,0,0,0,0
28430,201208,0,M,Soltero,1,Rang_ingreso_03,Provincia,,0,Rango_SDO_01,1,Rango_03,0,1,0,0,28,1,1
58911,201208,1,M,Soltero,1,,Provincia,32,0,Cero,0,Rango_02,0,1,0,0,1,3,1
64010,201208,0,M,Soltero,1,Rang_ingreso_01,Lima,51,2,Rango_SDO_02,0,Rango_03,10160,0,0,0,1,4,1
10454,201208,0,M,Soltero,1,Rang_ingreso_03,Lima,36,3,Rango_SDO_01,0,Rango_02,0,0,0,0,0,3,1
27850,201208,0,M,Soltero,1,Rang_ingreso_02,Lima,49,0,Rango_SDO_01,1,Rango_02,0,0,0,0,16,4,1
21310,201208,0,M,Soltero,1,Rang_ingreso_04,Lima,44,0,Cero,0,Rango_03,0,1,0,0,2,5,1
