ID_CORRELATIVO,CODMES,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5
13154,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
10867,201208,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,4,4,4,4,2,1,1,1,1,1,1
9380,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,1,1,1,1,1,1
80456,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47303,201208,0,0,0,0,0,0,1,1,1,1,1,1,3,11,7,2,4,6,0,0,0,0,0,0,10,18,19,14,18,16,0,0,0,0,0,0,0,0,0,0,0,0
44896,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65189,201208,0,0,0,3560,3980,4110,1,1,1,1,1,1,0,0,0,2,3,3,0,0,0,0,0,0,0,1,0,7,12,13,2,2,2,2,2,2,1,1,1,1,1,1
70704,201208,2440,10,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,2,2,1,1,1,1,1,1
15411,201208,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,5,1,4,0,0,0,12,13,5,2,0,0,3,2,2,2,2,2,1,1,1,1,1,1
4351,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,1,1,1,1,1,1
6537,201208,0,0,0,0,0,0,1,1,1,1,1,1,5,7,8,6,2,4,0,0,0,0,0,0,13,11,14,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40452,201208,127180,127380,127540,127740,128060,128240,1,1,1,1,1,1,0,0,0,0,0,3,9,7,8,15,3,4,0,2,0,0,0,1,2,2,2,2,2,2,0,0,0,0,0,0
15940,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,17,11,16,12,19,2,2,2,2,2,2,0,0,0,0,0,0
96,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,1,1,1,1,1,1
61359,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,10,9,43,20,1,1,1,1,1,1,0,0,0,0,0,1
53004,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,11,0,2,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
76759,201208,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
7810,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36907,201208,170,100,460,430,110,0,1,1,1,1,1,1,11,14,11,13,13,8,0,0,0,0,0,1,22,23,19,25,23,26,3,3,2,2,2,2,1,0,1,0,1,1
83810,201208,0,0,0,0,0,0,1,1,1,1,1,0,14,15,17,18,16,18,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,2,1,1,1,1,1,1
9571,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,3,0,0,5,5,5,5,5,5,1,1,1,1,1,1
56741,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52352,201208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
25772,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,3,3,3,3,3,3,0,0,0,0,0,0
47983,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63652,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50698,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2,2,3,3,3,3,1,1,1,1,1,1
40628,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64266,201208,0,0,0,0,0,180,0,0,0,0,1,1,0,0,0,2,3,7,13,17,5,12,8,7,8,10,1,9,7,10,2,2,2,2,4,5,1,1,1,1,0,1
69816,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80863,201208,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,2,0,0,0,0,0,0,0,0,7,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48585,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12211,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0
56564,201208,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
41675,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,1,1,1,1,1,1
21648,201208,13010,13530,14060,14580,15070,15560,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,12,8,6,2,2,2,2,2,2,0,0,0,0,0,0
47157,201208,0,0,70,490,630,710,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,6,6,1,1,1,1,1,1
40817,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,201208,37070,39280,39480,40040,40300,40400,1,1,1,1,1,1,11,10,11,7,8,14,1,8,8,2,0,0,8,12,12,18,16,16,3,3,3,3,3,3,1,1,1,1,1,1
67556,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1
98878,201208,5070,5520,6130,6500,5450,5860,1,1,1,1,1,1,1,1,1,0,3,3,13,11,17,19,8,18,6,4,3,4,3,8,3,3,3,2,2,2,1,1,1,1,1,1
70196,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
35788,201208,1190,1450,1680,1920,2120,1580,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
41048,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,5,5,5,6,6,6,1,1,1,1,1,1
95462,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,5,1,0,0,4,4,4,4,4,4,1,1,1,1,1,1
40254,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,2,2,2,2,2,2,1,1,1,1,1,1
79937,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
18392,201208,230,0,0,0,0,0,1,1,1,1,1,1,8,4,0,3,7,5,0,0,0,0,0,0,16,9,14,8,10,15,1,1,1,1,1,1,0,0,0,0,0,0
95332,201208,1680,2120,2540,0,0,0,1,1,1,1,1,1,3,2,2,2,1,1,0,0,0,0,0,0,10,6,6,14,8,10,4,4,3,3,3,3,1,1,1,1,1,1
58556,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,2,2,2,1,1,1,1,1,1,1,0
49706,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
34860,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61828,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41813,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,9,5,6,3,3,0,1,4,1,2,0,0,5,5,5,5,5,5,1,1,1,1,1,1
47723,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,3,8,6,7,3,5,3,7,3,0,5,2,2,2,2,2,2,1,1,1,1,1,1
91264,201208,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,2,2,1,1,1,1,1,1
29217,201208,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
78004,201208,0,70,0,0,190,480,1,1,1,1,1,1,0,5,4,3,5,4,6,2,0,1,0,0,13,6,21,12,10,14,4,4,4,4,4,4,1,1,1,1,1,1
4323,201208,10760,10900,3630,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8,8,6,6,7,1,1,1,1,1,1
80271,201208,18750,18950,19170,20300,20370,31880,1,1,1,1,1,1,4,8,8,7,3,9,14,19,9,18,15,15,26,38,44,35,33,23,4,4,4,4,4,4,1,1,1,1,1,1
92768,201208,2550,0,2680,2830,2810,3050,1,1,1,1,1,1,4,2,5,5,8,16,0,0,0,0,0,0,9,17,11,10,9,7,4,4,4,4,4,4,1,1,1,1,1,1
47258,201208,0,0,0,0,5460,8240,1,1,1,1,1,1,5,4,3,6,5,3,0,0,0,0,0,2,0,0,4,8,0,6,2,2,2,2,2,2,1,1,1,1,1,1
99666,201208,0,10,100,140,530,680,1,1,1,1,1,1,0,0,0,0,0,0,1,3,9,11,0,0,1,0,1,3,0,0,6,6,6,6,6,6,1,1,1,1,1,1
11363,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,0,0,0,13,17,13,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0
10124,201208,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,12,2,0,2,6,6,21,8,3,8,12,0,0,0,0,0,0,0,0,0,0,0,0
3231,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53941,201208,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,5,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68473,201208,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,1,1,1,1,1,1
81926,201208,11720,12000,12030,7360,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,4,3,3,3,2,2,1,1,1,1,1,1
19261,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
80804,201208,0,0,0,0,0,10,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,1,1,1,1,1,1
60078,201208,0,0,0,0,4970,19310,1,1,1,1,1,1,1,0,0,0,1,0,15,11,14,15,17,17,8,4,7,3,5,5,1,1,1,1,1,1,0,0,0,0,0,0
88871,201208,6330,6670,7020,7330,7650,7990,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,6,4,4,4,4,4,4,4,1,1,1,1,1,1
74258,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
36410,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,6,11,4,9,4,9,3,3,3,3,3,3,1,1,1,1,1,1
12165,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,10,3,0,0,2,1,1,0,0,0,1,1,1,0,0,0
23714,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94614,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57351,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,15,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59697,201208,0,0,0,10,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
77746,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93336,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24507,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
52890,201208,0,0,0,0,0,0,0,0,0,0,0,0,11,10,11,11,0,0,0,0,0,0,0,0,7,18,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47424,201208,24410,24510,25080,30140,31000,24840,1,1,1,1,1,1,1,2,5,6,4,2,1,0,0,0,0,0,2,3,0,1,3,3,1,1,1,1,0,1,0,0,0,0,0,0
17599,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,5,5,1,1,1,1,1,1
64599,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,11,12,18,4,3,5,7,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57783,201208,960,980,1000,1000,800,0,1,1,1,1,1,0,10,5,9,7,10,7,0,0,0,0,0,0,10,20,13,11,6,6,2,2,2,2,2,1,1,1,1,1,1,1
1730,201208,4500,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,4,4,3,3,3,1,1,1,1,1,1
20696,201208,3490,3550,3600,3670,3720,3770,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,28,15,19,11,11,3,3,3,3,3,3,1,1,1,1,1,1
3239,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,1,1,1,1,1,1
80695,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
86049,201208,0,0,0,0,0,50,1,1,1,1,1,1,2,3,1,1,2,2,4,0,0,0,0,0,2,1,0,0,0,0,6,5,4,4,5,5,1,1,1,1,1,1
23421,201208,160,50,170,370,48280,60340,1,1,1,1,1,1,4,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,6,6,6,6,6,6,1,1,1,1,1,1
82753,201208,0,0,20,640,1000,1380,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,1,1,1,1,1,1
12085,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,2,6,0,0,0,0,0,0,13,13,8,6,3,17,1,1,1,1,1,1,1,1,1,1,1,1
37515,201208,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,17,0,3,0,0,2,3,2,2,2,2,1,1,1,1,1,1
89693,201208,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,7,0,0,0,0,0,6,0,0,0,6,6,6,6,5,5,1,1,1,1,1,1
19061,201208,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,0,4,6,4,4,1,5,1,0,11,18,10,9,14,18,3,3,3,3,3,3,1,1,1,1,1,1
8227,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96088,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84568,201208,5210,5490,5730,6000,6220,6520,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
15282,201208,0,0,0,490,500,380,1,1,1,1,0,0,0,0,0,1,0,0,15,18,13,15,8,8,12,12,6,12,8,10,4,5,5,5,3,3,1,1,1,1,1,1
86909,201208,5450,5260,5000,1470,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,3,3,3,1,1,1,1,1,1,1,1
82772,201208,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,1,1,1,1,1,1
27028,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,13,19,27,14,0,0,0,0,0,0,0,0,0,0,0,0
62325,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,4,4,4,4,1,1,1,1,1,1
11950,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
35793,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,9,40,31,26,27,1,1,2,2,2,2,0,0,1,1,1,1
19637,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
18915,201208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,1,0,0,3,3,3,3,3,3,1,1,1,1,1,1
70602,201208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,2,2,2,1,1,1,1,1,1
13319,201208,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,11,15,13,0,0,0,0,0,0,7,11,4,17,18,13,0,0,0,0,0,0,0,0,0,0,0,0
46641,201208,22030,22570,22570,23110,23510,23960,1,1,1,1,1,1,1,3,0,0,0,0,5,5,0,0,0,0,1,6,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
51763,201208,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40913,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1
84902,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
29295,201208,0,0,0,0,0,0,1,1,1,1,1,1,5,6,5,5,5,5,0,0,0,1,0,3,12,7,8,10,13,10,5,5,5,5,5,5,0,0,0,0,0,0
65120,201208,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,3,13,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
55471,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,1,1,1,1,1,1
39678,201208,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,3,0,0,0,0,0,0,0,0,5,1,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0
70368,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10497,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,1,1
93978,201208,0,0,0,0,0,0,1,1,1,1,1,1,0,3,2,2,0,4,1,4,7,3,3,7,2,2,3,2,3,3,2,2,2,3,3,3,1,1,1,1,1,1
72478,201208,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,16,1,4,4,4,4,4,4,1,1,1,1,1,1
67261,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
41585,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1
73772,201208,0,0,0,0,0,0,0,0,0,0,0,0,13,11,8,0,0,0,0,0,0,0,0,0,18,15,12,0,0,0,4,4,5,5,5,5,1,1,1,1,1,1
32044,201208,0,0,0,0,0,0,1,1,1,0,0,0,9,13,2,0,0,0,0,0,0,0,0,0,11,11,11,10,7,8,2,2,2,2,2,2,0,0,0,0,0,0
84018,201208,12610,13220,13430,13660,13890,14350,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,19,16,19,8,33,0,0,0,0,0,0,0,0,0,0,0,0
71530,201208,0,0,90,0,70,4430,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1
79235,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70159,201208,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,19,0,4,5,1,1,1,1,1,1,0,0,0,0,0,0
34587,201208,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,0,0,1,0,0,0,0,0,17,12,13,19,0,0,2,2,2,2,0,0,1,1,1,1,0,0
33598,201208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,1,1,1,1,1,1
95723,201208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68234,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1
19142,201208,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,3,0,0,0,0,2,2,2,1,1,1,1,1,1,1,1,1
70904,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
24160,201208,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41814,201208,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,6,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
58444,201208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,10,14,5,0,0,0,2,2,2,3,3,3,1,1,1,1,1,1
13476,201208,0,13330,13530,13500,14030,14480,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,5,4,4,4,4,1,1,1,1,1,1
29476,201208,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
